Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolation_source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sample_type,SRA Study,strain,create_date,version
SRR2584683,WGS,300,388595700,PRJNA295606,SAMN04096201,"Microbe\, viral or environmental",245720388,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,realign,sra,run.zq,wgmlst_sig","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX1317216,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL8602A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL8602A,DNA,SRP064605,REL8602A,2015-10-08T12:37:00Z,1
SRR2584684,WGS,300,651502200,PRJNA295606,SAMN04096202,"Microbe\, viral or environmental",410779364,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,run.zq,fastq,realign,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX1317217,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL8602B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL8602B,DNA,SRP064605,REL8602B,2015-10-08T12:37:00Z,1
SRR2584685,WGS,300,542994900,PRJNA295606,SAMN04096203,"Microbe\, viral or environmental",343100139,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"sra,realign,run.zq,wgmlst_sig,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX1317218,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL10410,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL10410,DNA,SRP064605,REL10410,2015-10-08T12:37:00Z,1
SRR2584686,WGS,300,381089100,PRJNA295606,SAMN04096204,"Microbe\, viral or environmental",243214426,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"realign,sra,wgmlst_sig,fastq,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX1317219,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL10411,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL10411,DNA,SRP064605,REL10411,2015-10-08T12:36:00Z,1
SRR2584697,WGS,202,580355090,PRJNA295606,SAMN04096208,"Microbe\, viral or environmental",383315604,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,run.zq,sra,realign,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX1317224,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL771A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL771A,DNA,SRP064605,REL771A,2015-10-08T12:38:00Z,1
SRR2584698,WGS,202,624935884,PRJNA295606,SAMN04096209,"Microbe\, viral or environmental",416540986,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"run.zq,realign,wgmlst_sig,fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1317225,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL771B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL771B,DNA,SRP064605,REL771B,2015-10-08T12:39:00Z,1
SRR2584707,WGS,202,645706332,PRJNA295606,SAMN04096217,"Microbe\, viral or environmental",429586642,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,run.zq,sra,fastq,realign","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX1317234,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL2176B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL2176B,DNA,SRP064605,REL2176B,2015-10-08T12:43:00Z,1
SRR2584708,WGS,202,392260770,PRJNA295606,SAMN04096218,"Microbe\, viral or environmental",259736119,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"run.zq,wgmlst_sig,fastq,realign,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX1317235,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL4533A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL4533A,DNA,SRP064605,REL4533A,2015-10-08T12:43:00Z,1
SRR2584709,WGS,202,495472872,PRJNA295606,SAMN04096219,"Microbe\, viral or environmental",329136816,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,run.zq,sra,realign,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX1317236,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL4533B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL4533B,DNA,SRP064605,REL4533B,2015-10-08T12:43:00Z,1
SRR2584715,WGS,300,227751300,PRJNA295606,SAMN04096063,"Microbe\, viral or environmental",147448160,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"sra,wgmlst_sig,realign,fastq,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX1317242,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL4537A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL4537A,DNA,SRP064605,REL4537A,2015-10-08T12:45:00Z,1
SRR2584716,WGS,202,511305026,PRJNA295606,SAMN04096225,"Microbe\, viral or environmental",342907270,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,run.zq,sra,wgmlst_sig,realign","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX1317243,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL10415,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL10415,DNA,SRP064605,REL10415,2015-10-08T12:45:00Z,1
SRR2584783,WGS,300,189657300,PRJNA295606,SAMN04096064,"Microbe\, viral or environmental",122695675,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"realign,fastq,sra,wgmlst_sig,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX1317311,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL4537B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL4537B,DNA,SRP064605,REL4537B,2015-10-08T12:47:00Z,1
SRR2584817,WGS,202,473369628,PRJNA295606,SAMN04096047,"Microbe\, viral or environmental",317907732,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"sra,wgmlst_sig,realign,run.zq,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX1317345,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL964B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL964B,DNA,SRP064605,REL964B,2015-10-08T12:50:00Z,1
SRR2584819,WGS,300,294637200,PRJNA295606,SAMN04096065,"Microbe\, viral or environmental",191494793,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"run.zq,sra,realign,wgmlst_sig,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX1317346,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL7178A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL7178A,DNA,SRP064605,REL7178A,2015-10-08T12:50:00Z,1
SRR2584822,WGS,202,477337716,PRJNA295606,SAMN04096247,"Microbe\, viral or environmental",319745041,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"sra,wgmlst_sig,realign,fastq,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX1317349,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL11368,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL11368,DNA,SRP064605,REL11368,2015-10-08T12:50:00Z,1
SRR2584865,WGS,202,487582348,PRJNA295606,SAMN04096049,"Microbe\, viral or environmental",327188666,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"realign,fastq,sra,wgmlst_sig,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX1317392,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL1068B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL1068B,DNA,SRP064605,REL1068B,2015-10-08T13:04:00Z,1
SRR2584866,WGS,300,830519400,PRJNA295606,SAMN04096085,"Microbe\, viral or environmental",518864613,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,wgmlst_sig,sra,run.zq,realign","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX1317393,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL11365,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL11365,DNA,SRP064605,REL11365,2015-10-08T13:04:00Z,1
SRR2584867,WGS,300,346388100,PRJNA295606,SAMN04096086,"Microbe\, viral or environmental",219865410,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"run.zq,realign,wgmlst_sig,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX1317394,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL765A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL765A,DNA,SRP064605,REL765A,,
SRR2584868,WGS,300,1288930200,PRJNA295606,SAMN04096087,"Microbe\, viral or environmental",815133245,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"run.zq,sra,realign,wgmlst_sig,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX1317395,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL765B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL765B,DNA,SRP064605,REL765B,2015-10-08T13:06:00Z,1
SRR2584869,WGS,300,641372400,PRJNA295606,SAMN04096088,"Microbe\, viral or environmental",403300685,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"realign,sra,run.zq,wgmlst_sig,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX1317396,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL967A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL967A,DNA,SRP064605,REL967A,2015-10-08T13:05:00Z,1
SRR2584870,WGS,300,939558900,PRJNA295606,SAMN04096089,"Microbe\, viral or environmental",594171430,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"run.zq,fastq,realign,sra,wgmlst_sig","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1317397,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL967B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL967B,DNA,SRP064605,REL967B,2015-10-08T13:08:00Z,1
SRR2584871,WGS,300,507050400,PRJNA295606,SAMN04096090,"Microbe\, viral or environmental",319377315,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"run.zq,realign,fastq,sra,wgmlst_sig","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX1317398,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL1071A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL1071A,DNA,SRP064605,REL1071A,2015-10-08T13:08:00Z,1
SRR2584872,WGS,300,662662500,PRJNA295606,SAMN04096091,"Microbe\, viral or environmental",417848152,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,sra,run.zq,wgmlst_sig,realign","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX1317399,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL1071B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL1071B,DNA,SRP064605,REL1071B,2015-10-08T13:09:00Z,1
SRR2584873,WGS,300,555810000,PRJNA295606,SAMN04096092,"Microbe\, viral or environmental",350415826,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"sra,realign,run.zq,wgmlst_sig,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX1317400,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL1167A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL1167A,DNA,SRP064605,REL1167A,2015-10-08T13:07:00Z,1
SRR2584874,WGS,300,823372800,PRJNA295606,SAMN04096093,"Microbe\, viral or environmental",519685122,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,fastq,sra,run.zq,realign","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX1317401,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL1167B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL1167B,DNA,SRP064605,REL1167B,2015-10-08T13:07:00Z,1
SRR2584877,WGS,300,839811600,PRJNA295606,SAMN04096095,"Microbe\, viral or environmental",529345287,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"realign,run.zq,wgmlst_sig,fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX1317404,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL2182B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL2182B,DNA,SRP064605,REL2182B,2015-10-08T13:09:00Z,1
SRR2584878,WGS,300,590772600,PRJNA295606,SAMN04096096,"Microbe\, viral or environmental",376209262,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,wgmlst_sig,sra,realign,run.zq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX1317405,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL4539A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL4539A,DNA,SRP064605,REL4539A,2015-10-08T13:09:00Z,1
SRR2584879,WGS,300,333321900,PRJNA295606,SAMN04096097,"Microbe\, viral or environmental",216865053,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,wgmlst_sig,run.zq,realign,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX1317406,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL4539B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL4539B,DNA,SRP064605,REL4539B,2015-10-08T13:08:00Z,1
SRR2584880,WGS,300,210769500,PRJNA295606,SAMN04096098,"Microbe\, viral or environmental",136393729,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,fastq,sra,realign,run.zq","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX1317407,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL7180A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL7180A,DNA,SRP064605,REL7180A,2015-10-08T13:08:00Z,1
SRR2584881,WGS,300,274528800,PRJNA295606,SAMN04096099,"Microbe\, viral or environmental",177868104,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,sra,realign,run.zq,wgmlst_sig","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX1317408,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL7180B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL7180B,DNA,SRP064605,REL7180B,2015-10-08T13:08:00Z,1
SRR2584882,WGS,300,546036900,PRJNA295606,SAMN04096100,"Microbe\, viral or environmental",345332686,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"realign,fastq,wgmlst_sig,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1317409,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL8596A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL8596A,DNA,SRP064605,REL8596A,2015-10-08T13:08:00Z,1
SRR2584883,WGS,300,376961100,PRJNA295606,SAMN04096101,"Microbe\, viral or environmental",242641744,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,run.zq,realign,wgmlst_sig,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX1317410,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL8596B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL8596B,DNA,SRP064605,REL8596B,2015-10-08T13:08:00Z,1
SRR2584884,WGS,300,516807300,PRJNA295606,SAMN04096102,"Microbe\, viral or environmental",327419888,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,realign,run.zq,sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX1317411,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL10401,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL10401,DNA,SRP064605,REL10401,2015-10-08T13:09:00Z,1
SRR2584885,WGS,300,383795400,PRJNA295606,SAMN04096103,"Microbe\, viral or environmental",245849843,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"sra,fastq,realign,run.zq,wgmlst_sig","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX1317412,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL10402,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL10402,DNA,SRP064605,REL10402,2015-10-08T13:09:00Z,1
SRR2584904,WGS,202,403067972,PRJNA295606,SAMN04096120,"Microbe\, viral or environmental",270436488,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,sra,run.zq,wgmlst_sig,realign","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX1317431,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL7181B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL7181B,DNA,SRP064605,REL7181B,2015-10-08T13:15:00Z,1
SRR2584905,WGS,202,413463902,PRJNA295606,SAMN04096121,"Microbe\, viral or environmental",277037427,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"run.zq,realign,wgmlst_sig,sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX1317432,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL8597A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL8597A,DNA,SRP064605,REL8597A,2015-10-08T13:16:00Z,1
SRR2584906,WGS,202,499751636,PRJNA295606,SAMN04096122,"Microbe\, viral or environmental",334228105,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,wgmlst_sig,sra,run.zq,realign","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX1317433,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL8597B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL8597B,DNA,SRP064605,REL8597B,2015-10-08T13:16:00Z,1
SRR2584907,WGS,202,361762204,PRJNA295606,SAMN04096123,"Microbe\, viral or environmental",239547329,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,run.zq,sra,fastq,realign","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX1317434,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL10404,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL10404,DNA,SRP064605,REL10404,2015-10-08T13:16:00Z,1
SRR2584908,WGS,202,476635766,PRJNA295606,SAMN04096124,"Microbe\, viral or environmental",319352452,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,fastq,realign,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX1317435,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL10405,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL10405,DNA,SRP064605,REL10405,2015-10-08T13:16:00Z,1
SRR2584911,WGS,300,824838600,PRJNA295606,SAMN04096053,"Microbe\, viral or environmental",523401652,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,wgmlst_sig,run.zq,realign,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX1317436,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL763A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL763A,DNA,SRP064605,REL763A,2015-10-08T13:18:00Z,1
SRR2584928,WGS,202,549272744,PRJNA295606,SAMN04096126,"Microbe\, viral or environmental",366880480,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,run.zq,sra,realign,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX1317438,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL11340,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL11340,DNA,SRP064605,REL11340,2015-10-08T13:18:00Z,1
SRR2584935,WGS,202,366625152,PRJNA295606,SAMN04096133,"Microbe\, viral or environmental",240103237,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"run.zq,sra,fastq,realign,wgmlst_sig","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX1317445,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL1169A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL1169A,DNA,SRP064605,REL1169A,2015-10-08T13:20:00Z,1
SRR2584936,WGS,202,437959634,PRJNA295606,SAMN04096134,"Microbe\, viral or environmental",290557731,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"realign,sra,fastq,wgmlst_sig,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX1317446,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL1169B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL1169B,DNA,SRP064605,REL1169B,2015-10-08T13:20:00Z,1
SRR2584937,WGS,300,1187294100,PRJNA295606,SAMN04096054,"Microbe\, viral or environmental",750096346,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,sra,run.zq,realign,wgmlst_sig","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX1317447,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2500,not applicable,REL763B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL763B,DNA,SRP064605,REL763B,2015-10-08T13:21:00Z,1
SRR2584938,WGS,202,455377690,PRJNA295606,SAMN04096135,"Microbe\, viral or environmental",301457562,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"wgmlst_sig,fastq,run.zq,realign,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX1317448,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL2184A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL2184A,DNA,SRP064605,REL2184A,2015-10-08T13:22:00Z,1
SRR2584939,WGS,202,570471230,PRJNA295606,SAMN04096136,"Microbe\, viral or environmental",379775217,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"realign,run.zq,sra,wgmlst_sig,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX1317449,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL2184B,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL2184B,DNA,SRP064605,REL2184B,2015-10-08T13:22:00Z,1
SRR2584940,WGS,202,474070568,PRJNA295606,SAMN04096137,"Microbe\, viral or environmental",315391667,THE UNIVERSITY OF TEXAS AT AUSTIN,not applicable,public,"fastq,sra,realign,wgmlst_sig,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX1317450,uncalculated,uncalculated,not applicable,not applicable,Illumina HiSeq 2000,not applicable,REL4541A,PAIRED,RANDOM,GENOMIC,Escherichia coli B str. REL606,ILLUMINA,2016-01-14T00:00:00Z,REL4541A,DNA,SRP064605,REL4541A,2015-10-08T13:22:00Z,1
